usage_id,customer_id,workspace_id,usage_date,active_users,workflows_run,sla_breach_count,ingested_at
USE-0026-0045,CUST-0026,WS-0026,2026-07-18,24,144,2,2026-07-18T02:00:00Z
USE-0026-0046,CUST-0026,WS-0026,2026-07-19,28,168,0,2026-07-19T02:00:00Z
USE-0026-0047,CUST-0026,WS-0026,2026-07-20,32,192,2,2026-07-20T02:00:00Z
USE-0026-0048,CUST-0026,WS-0026,2026-07-21,33,132,0,2026-07-21T02:00:00Z
USE-0026-0049,CUST-0026,WS-0026,2026-07-22,26,156,1,2026-07-22T02:00:00Z
USE-0026-0050,CUST-0026,WS-0026,2026-07-23,32,192,0,2026-07-23T02:00:00Z
USE-0026-0051,CUST-0026,WS-0026,2026-07-24,28,140,1,2026-07-24T02:00:00Z
USE-0026-0052,CUST-0026,WS-0026,2026-07-25,32,192,0,2026-07-25T02:00:00Z
USE-0026-0053,CUST-0026,WS-0026,2026-07-26,24,72,0,2026-07-26T02:00:00Z
USE-0026-0054,CUST-0026,WS-0026,2026-07-27,28,140,2,2026-07-27T02:00:00Z
USE-0026-0055,CUST-0026,WS-0026,2026-07-28,31,93,2,2026-07-28T02:00:00Z
USE-0026-0056,CUST-0026,WS-0026,2026-07-29,28,168,0,2026-07-29T02:00:00Z
USE-0026-0057,CUST-0026,WS-0026,2026-07-30,31,124,0,2026-07-30T02:00:00Z
USE-0026-0058,CUST-0026,WS-0026,2026-07-31,25,125,1,2026-07-31T02:00:00Z
USE-0026-0059,CUST-0026,WS-0026,2026-08-01,25,125,2,2026-08-01T02:00:00Z
USE-0026-0060,CUST-0026,WS-0026,2026-08-02,31,186,1,2026-08-02T02:00:00Z
USE-0026-0061,CUST-0026,WS-0026,2026-08-03,31,93,1,2026-08-03T02:00:00Z
USE-0026-0062,CUST-0026,WS-0026,2026-08-04,32,96,1,2026-08-04T02:00:00Z
USE-0026-0063,CUST-0026,WS-0026,2026-08-05,26,78,0,2026-08-05T02:00:00Z
USE-0026-0064,CUST-0026,WS-0026,2026-08-06,29,174,2,2026-08-06T02:00:00Z
USE-0026-0065,CUST-0026,WS-0026,2026-08-07,26,130,0,2026-08-07T02:00:00Z
USE-0026-0066,CUST-0026,WS-0026,2026-08-08,24,120,1,2026-08-08T02:00:00Z
USE-0026-0067,CUST-0026,WS-0026,2026-08-09,30,150,0,2026-08-09T02:00:00Z
USE-0026-0068,CUST-0026,WS-0026,2026-08-10,28,140,2,2026-08-10T02:00:00Z
USE-0026-0069,CUST-0026,WS-0026,2026-08-11,25,100,2,2026-08-11T02:00:00Z
USE-0026-0070,CUST-0026,WS-0026,2026-08-12,26,78,2,2026-08-12T02:00:00Z
USE-0026-0071,CUST-0026,WS-0026,2026-08-13,26,130,1,2026-08-13T02:00:00Z
USE-0026-0072,CUST-0026,WS-0026,2026-08-14,28,140,2,2026-08-14T02:00:00Z
USE-0026-0073,CUST-0026,WS-0026,2026-08-15,29,87,2,2026-08-15T02:00:00Z
USE-0026-0074,CUST-0026,WS-0026,2026-08-16,33,165,0,2026-08-16T02:00:00Z
USE-0026-0075,CUST-0026,WS-0026,2026-08-17,24,96,2,2026-08-17T02:00:00Z
USE-0026-0076,CUST-0026,WS-0026,2026-08-18,28,140,1,2026-08-18T02:00:00Z
USE-0026-0077,CUST-0026,WS-0026,2026-08-19,30,150,0,2026-08-19T02:00:00Z
USE-0026-0078,CUST-0026,WS-0026,2026-08-20,25,100,0,2026-08-20T02:00:00Z
USE-0026-0079,CUST-0026,WS-0026,2026-08-21,32,128,0,2026-08-21T02:00:00Z
USE-0026-0080,CUST-0026,WS-0026,2026-08-22,32,96,1,2026-08-22T02:00:00Z
USE-0026-0081,CUST-0026,WS-0026,2026-08-23,31,93,0,2026-08-23T02:00:00Z
USE-0026-0082,CUST-0026,WS-0026,2026-08-24,26,78,1,2026-08-24T02:00:00Z
USE-0026-0083,CUST-0026,WS-0026,2026-08-25,29,145,2,2026-08-25T02:00:00Z
USE-0026-0084,CUST-0026,WS-0026,2026-08-26,29,116,1,2026-08-26T02:00:00Z
USE-0026-0085,CUST-0026,WS-0026,2026-08-27,33,165,0,2026-08-27T02:00:00Z
USE-0026-0086,CUST-0026,WS-0026,2026-08-28,28,84,2,2026-08-28T02:00:00Z
USE-0026-0087,CUST-0026,WS-0026,2026-08-29,25,100,0,2026-08-29T02:00:00Z
USE-0026-0088,CUST-0026,WS-0026,2026-08-30,26,104,1,2026-08-30T02:00:00Z
USE-0026-0089,CUST-0026,WS-0026,2026-08-31,26,104,0,2026-08-31T02:00:00Z
USE-0026-0090,CUST-0026,WS-0026,2026-09-01,25,150,2,2026-09-01T02:00:00Z
USE-0027-0001,CUST-0027,WS-0027,2026-06-04,26,78,1,2026-06-04T02:00:00Z
USE-0027-0002,CUST-0027,WS-0027,2026-06-05,31,93,0,2026-06-05T02:00:00Z
USE-0027-0003,CUST-0027,WS-0027,2026-06-06,26,78,2,2026-06-06T02:00:00Z
USE-0027-0004,CUST-0027,WS-0027,2026-06-07,33,99,1,2026-06-07T02:00:00Z
USE-0027-0005,CUST-0027,WS-0027,2026-06-08,26,130,0,2026-06-08T02:00:00Z
USE-0027-0006,CUST-0027,WS-0027,2026-06-09,26,130,2,2026-06-09T02:00:00Z
USE-0027-0007,CUST-0027,WS-0027,2026-06-10,25,75,0,2026-06-10T02:00:00Z
USE-0027-0008,CUST-0027,WS-0027,2026-06-11,34,136,2,2026-06-11T02:00:00Z
USE-0027-0009,CUST-0027,WS-0027,2026-06-12,28,112,2,2026-06-12T02:00:00Z
USE-0027-0010,CUST-0027,WS-0027,2026-06-13,30,90,0,2026-06-13T02:00:00Z
USE-0027-0011,CUST-0027,WS-0027,2026-06-14,27,135,2,2026-06-14T02:00:00Z
USE-0027-0012,CUST-0027,WS-0027,2026-06-15,30,150,0,2026-06-15T02:00:00Z
USE-0027-0013,CUST-0027,WS-0027,2026-06-16,33,132,2,2026-06-16T02:00:00Z
USE-0027-0014,CUST-0027,WS-0027,2026-06-17,34,102,0,2026-06-17T02:00:00Z
USE-0027-0015,CUST-0027,WS-0027,2026-06-18,34,102,2,2026-06-18T02:00:00Z
USE-0027-0016,CUST-0027,WS-0027,2026-06-19,28,112,1,2026-06-19T02:00:00Z
USE-0027-0017,CUST-0027,WS-0027,2026-06-20,27,81,2,2026-06-20T02:00:00Z
USE-0027-0018,CUST-0027,WS-0027,2026-06-21,26,104,2,2026-06-21T02:00:00Z
USE-0027-0019,CUST-0027,WS-0027,2026-06-22,32,160,2,2026-06-22T02:00:00Z
USE-0027-0020,CUST-0027,WS-0027,2026-06-23,34,136,1,2026-06-23T02:00:00Z
USE-0027-0021,CUST-0027,WS-0027,2026-06-24,26,104,1,2026-06-24T02:00:00Z
USE-0027-0022,CUST-0027,WS-0027,2026-06-25,31,186,0,2026-06-25T02:00:00Z
USE-0027-0023,CUST-0027,WS-0027,2026-06-26,33,132,1,2026-06-26T02:00:00Z
USE-0027-0024,CUST-0027,WS-0027,2026-06-27,26,130,0,2026-06-27T02:00:00Z
USE-0027-0025,CUST-0027,WS-0027,2026-06-28,32,96,2,2026-06-28T02:00:00Z
USE-0027-0026,CUST-0027,WS-0027,2026-06-29,27,162,1,2026-06-29T02:00:00Z
USE-0027-0027,CUST-0027,WS-0027,2026-06-30,29,87,0,2026-06-30T02:00:00Z
USE-0027-0028,CUST-0027,WS-0027,2026-07-01,30,180,0,2026-07-01T02:00:00Z
USE-0027-0029,CUST-0027,WS-0027,2026-07-02,31,155,1,2026-07-02T02:00:00Z
USE-0027-0030,CUST-0027,WS-0027,2026-07-03,34,170,2,2026-07-03T02:00:00Z
USE-0027-0031,CUST-0027,WS-0027,2026-07-04,32,128,2,2026-07-04T02:00:00Z
USE-0027-0032,CUST-0027,WS-0027,2026-07-05,31,155,1,2026-07-05T02:00:00Z
USE-0027-0033,CUST-0027,WS-0027,2026-07-06,28,84,1,2026-07-06T02:00:00Z
USE-0027-0034,CUST-0027,WS-0027,2026-07-07,30,120,0,2026-07-07T02:00:00Z
USE-0027-0035,CUST-0027,WS-0027,2026-07-08,32,96,1,2026-07-08T02:00:00Z
USE-0027-0036,CUST-0027,WS-0027,2026-07-09,32,96,0,2026-07-09T02:00:00Z
USE-0027-0037,CUST-0027,WS-0027,2026-07-10,27,162,1,2026-07-10T02:00:00Z
USE-0027-0038,CUST-0027,WS-0027,2026-07-11,34,102,2,2026-07-11T02:00:00Z
USE-0027-0039,CUST-0027,WS-0027,2026-07-12,27,81,1,2026-07-12T02:00:00Z
USE-0027-0040,CUST-0027,WS-0027,2026-07-13,28,140,0,2026-07-13T02:00:00Z
USE-0027-0041,CUST-0027,WS-0027,2026-07-14,34,204,0,2026-07-14T02:00:00Z
USE-0027-0042,CUST-0027,WS-0027,2026-07-15,28,168,2,2026-07-15T02:00:00Z
USE-0027-0043,CUST-0027,WS-0027,2026-07-16,32,160,2,2026-07-16T02:00:00Z
USE-0027-0044,CUST-0027,WS-0027,2026-07-17,34,170,2,2026-07-17T02:00:00Z
USE-0027-0045,CUST-0027,WS-0027,2026-07-18,31,155,1,2026-07-18T02:00:00Z
USE-0027-0046,CUST-0027,WS-0027,2026-07-19,34,204,1,2026-07-19T02:00:00Z
USE-0027-0047,CUST-0027,WS-0027,2026-07-20,33,165,0,2026-07-20T02:00:00Z
USE-0027-0048,CUST-0027,WS-0027,2026-07-21,32,96,0,2026-07-21T02:00:00Z
USE-0027-0049,CUST-0027,WS-0027,2026-07-22,29,174,1,2026-07-22T02:00:00Z
USE-0027-0050,CUST-0027,WS-0027,2026-07-23,28,112,0,2026-07-23T02:00:00Z
USE-0027-0051,CUST-0027,WS-0027,2026-07-24,26,78,0,2026-07-24T02:00:00Z
USE-0027-0052,CUST-0027,WS-0027,2026-07-25,32,96,0,2026-07-25T02:00:00Z
USE-0027-0053,CUST-0027,WS-0027,2026-07-26,31,155,0,2026-07-26T02:00:00Z
USE-0027-0054,CUST-0027,WS-0027,2026-07-27,29,87,0,2026-07-27T02:00:00Z
USE-0027-0055,CUST-0027,WS-0027,2026-07-28,33,198,1,2026-07-28T02:00:00Z
USE-0027-0056,CUST-0027,WS-0027,2026-07-29,28,140,2,2026-07-29T02:00:00Z
USE-0027-0057,CUST-0027,WS-0027,2026-07-30,32,192,2,2026-07-30T02:00:00Z
USE-0027-0058,CUST-0027,WS-0027,2026-07-31,29,145,2,2026-07-31T02:00:00Z
USE-0027-0059,CUST-0027,WS-0027,2026-08-01,33,99,0,2026-08-01T02:00:00Z
USE-0027-0060,CUST-0027,WS-0027,2026-08-02,31,93,1,2026-08-02T02:00:00Z
USE-0027-0061,CUST-0027,WS-0027,2026-08-03,32,160,1,2026-08-03T02:00:00Z
USE-0027-0062,CUST-0027,WS-0027,2026-08-04,32,192,0,2026-08-04T02:00:00Z
USE-0027-0063,CUST-0027,WS-0027,2026-08-05,25,100,2,2026-08-05T02:00:00Z
USE-0027-0064,CUST-0027,WS-0027,2026-08-06,29,116,1,2026-08-06T02:00:00Z
USE-0027-0065,CUST-0027,WS-0027,2026-08-07,31,124,1,2026-08-07T02:00:00Z
USE-0027-0066,CUST-0027,WS-0027,2026-08-08,31,186,0,2026-08-08T02:00:00Z
USE-0027-0067,CUST-0027,WS-0027,2026-08-09,34,204,2,2026-08-09T02:00:00Z
USE-0027-0068,CUST-0027,WS-0027,2026-08-10,33,198,1,2026-08-10T02:00:00Z
USE-0027-0069,CUST-0027,WS-0027,2026-08-11,33,132,2,2026-08-11T02:00:00Z
USE-0027-0070,CUST-0027,WS-0027,2026-08-12,25,150,1,2026-08-12T02:00:00Z
USE-0027-0077,CUST-0027,WS-0027,2026-08-19,31,155,1,2026-08-19T02:00:00Z
USE-0027-0078,CUST-0027,WS-0027,2026-08-20,31,155,0,2026-08-20T02:00:00Z
USE-0027-0079,CUST-0027,WS-0027,2026-08-21,28,112,0,2026-08-21T02:00:00Z
USE-0027-0080,CUST-0027,WS-0027,2026-08-22,29,87,2,2026-08-22T02:00:00Z
USE-0027-0081,CUST-0027,WS-0027,2026-08-23,26,130,0,2026-08-23T02:00:00Z
USE-0027-0082,CUST-0027,WS-0027,2026-08-24,30,120,0,2026-08-24T02:00:00Z
USE-0027-0083,CUST-0027,WS-0027,2026-08-25,33,165,0,2026-08-25T02:00:00Z
USE-0027-0084,CUST-0027,WS-0027,2026-08-26,32,192,2,2026-08-26T02:00:00Z
USE-0027-0085,CUST-0027,WS-0027,2026-08-27,33,198,1,2026-08-27T02:00:00Z
USE-0027-0086,CUST-0027,WS-0027,2026-08-28,25,150,2,2026-08-28T02:00:00Z
USE-0027-0087,CUST-0027,WS-0027,2026-08-29,25,125,1,2026-08-29T02:00:00Z
USE-0027-0088,CUST-0027,WS-0027,2026-08-30,34,204,1,2026-08-30T02:00:00Z
USE-0027-0089,CUST-0027,WS-0027,2026-08-31,34,102,1,2026-08-31T02:00:00Z
USE-0027-0090,CUST-0027,WS-0027,2026-09-01,26,104,1,2026-09-01T02:00:00Z
USE-0028-0001,CUST-0028,WS-0028,2026-06-04,49,343,0,2026-06-04T02:00:00Z
USE-0028-0002,CUST-0028,WS-0028,2026-06-05,52,364,0,2026-06-05T02:00:00Z
USE-0028-0003,CUST-0028,WS-0028,2026-06-06,49,343,1,2026-06-06T02:00:00Z
USE-0028-0004,CUST-0028,WS-0028,2026-06-07,51,357,2,2026-06-07T02:00:00Z
USE-0028-0005,CUST-0028,WS-0028,2026-06-08,46,322,2,2026-06-08T02:00:00Z
USE-0028-0006,CUST-0028,WS-0028,2026-06-09,46,322,1,2026-06-09T02:00:00Z
USE-0028-0007,CUST-0028,WS-0028,2026-06-10,48,336,1,2026-06-10T02:00:00Z
USE-0028-0008,CUST-0028,WS-0028,2026-06-11,49,343,2,2026-06-11T02:00:00Z
USE-0028-0009,CUST-0028,WS-0028,2026-06-12,53,371,1,2026-06-12T02:00:00Z
USE-0028-0010,CUST-0028,WS-0028,2026-06-13,51,357,1,2026-06-13T02:00:00Z
USE-0028-0011,CUST-0028,WS-0028,2026-06-14,53,371,2,2026-06-14T02:00:00Z
USE-0028-0012,CUST-0028,WS-0028,2026-06-15,53,371,2,2026-06-15T02:00:00Z
USE-0028-0013,CUST-0028,WS-0028,2026-06-16,52,364,0,2026-06-16T02:00:00Z
USE-0028-0014,CUST-0028,WS-0028,2026-06-17,45,315,2,2026-06-17T02:00:00Z
USE-0028-0015,CUST-0028,WS-0028,2026-06-18,52,364,1,2026-06-18T02:00:00Z
USE-0028-0016,CUST-0028,WS-0028,2026-06-19,49,343,0,2026-06-19T02:00:00Z
USE-0028-0017,CUST-0028,WS-0028,2026-06-20,46,322,1,2026-06-20T02:00:00Z
USE-0028-0018,CUST-0028,WS-0028,2026-06-21,49,343,1,2026-06-21T02:00:00Z
USE-0028-0019,CUST-0028,WS-0028,2026-06-22,48,336,2,2026-06-22T02:00:00Z
USE-0028-0020,CUST-0028,WS-0028,2026-06-23,47,329,0,2026-06-23T02:00:00Z
USE-0028-0021,CUST-0028,WS-0028,2026-06-24,49,343,0,2026-06-24T02:00:00Z
USE-0028-0022,CUST-0028,WS-0028,2026-06-25,51,357,2,2026-06-25T02:00:00Z
USE-0028-0023,CUST-0028,WS-0028,2026-06-26,47,329,0,2026-06-26T02:00:00Z
USE-0028-0024,CUST-0028,WS-0028,2026-06-27,49,343,0,2026-06-27T02:00:00Z
USE-0028-0025,CUST-0028,WS-0028,2026-06-28,45,315,2,2026-06-28T02:00:00Z
USE-0028-0026,CUST-0028,WS-0028,2026-06-29,46,322,0,2026-06-29T02:00:00Z
USE-0028-0027,CUST-0028,WS-0028,2026-06-30,51,357,0,2026-06-30T02:00:00Z
USE-0028-0028,CUST-0028,WS-0028,2026-07-01,47,329,1,2026-07-01T02:00:00Z
USE-0028-0029,CUST-0028,WS-0028,2026-07-02,53,371,2,2026-07-02T02:00:00Z
USE-0028-0030,CUST-0028,WS-0028,2026-07-03,46,322,1,2026-07-03T02:00:00Z
USE-0028-0031,CUST-0028,WS-0028,2026-07-04,50,350,1,2026-07-04T02:00:00Z
USE-0028-0032,CUST-0028,WS-0028,2026-07-05,48,336,2,2026-07-05T02:00:00Z
USE-0028-0033,CUST-0028,WS-0028,2026-07-06,46,322,0,2026-07-06T02:00:00Z
USE-0028-0034,CUST-0028,WS-0028,2026-07-07,52,364,1,2026-07-07T02:00:00Z
USE-0028-0035,CUST-0028,WS-0028,2026-07-08,45,315,2,2026-07-08T02:00:00Z
USE-0028-0036,CUST-0028,WS-0028,2026-07-09,46,322,2,2026-07-09T02:00:00Z
USE-0028-0037,CUST-0028,WS-0028,2026-07-10,48,336,1,2026-07-10T02:00:00Z
USE-0028-0038,CUST-0028,WS-0028,2026-07-11,52,364,1,2026-07-11T02:00:00Z
USE-0028-0039,CUST-0028,WS-0028,2026-07-12,45,315,0,2026-07-12T02:00:00Z
USE-0028-0040,CUST-0028,WS-0028,2026-07-13,53,371,1,2026-07-13T02:00:00Z
USE-0028-0041,CUST-0028,WS-0028,2026-07-14,50,350,2,2026-07-14T02:00:00Z
USE-0028-0042,CUST-0028,WS-0028,2026-07-15,51,357,1,2026-07-15T02:00:00Z
USE-0028-0043,CUST-0028,WS-0028,2026-07-16,49,343,1,2026-07-16T02:00:00Z
USE-0028-0044,CUST-0028,WS-0028,2026-07-17,48,336,1,2026-07-17T02:00:00Z
USE-0028-0045,CUST-0028,WS-0028,2026-07-18,50,350,2,2026-07-18T02:00:00Z
USE-0028-0046,CUST-0028,WS-0028,2026-07-19,46,322,1,2026-07-19T02:00:00Z
USE-0028-0047,CUST-0028,WS-0028,2026-07-20,51,357,2,2026-07-20T02:00:00Z
USE-0028-0048,CUST-0028,WS-0028,2026-07-21,47,329,0,2026-07-21T02:00:00Z
USE-0028-0049,CUST-0028,WS-0028,2026-07-22,51,357,1,2026-07-22T02:00:00Z
USE-0028-0050,CUST-0028,WS-0028,2026-07-23,45,315,1,2026-07-23T02:00:00Z
USE-0028-0051,CUST-0028,WS-0028,2026-07-24,52,364,2,2026-07-24T02:00:00Z
USE-0028-0052,CUST-0028,WS-0028,2026-07-25,48,336,1,2026-07-25T02:00:00Z
USE-0028-0053,CUST-0028,WS-0028,2026-07-26,46,322,2,2026-07-26T02:00:00Z
USE-0028-0054,CUST-0028,WS-0028,2026-07-27,53,371,0,2026-07-27T02:00:00Z
USE-0028-0055,CUST-0028,WS-0028,2026-07-28,52,364,1,2026-07-28T02:00:00Z
USE-0028-0056,CUST-0028,WS-0028,2026-07-29,47,329,1,2026-07-29T02:00:00Z
USE-0028-0057,CUST-0028,WS-0028,2026-07-30,48,336,1,2026-07-30T02:00:00Z
USE-0028-0058,CUST-0028,WS-0028,2026-07-31,47,329,1,2026-07-31T02:00:00Z
USE-0028-0059,CUST-0028,WS-0028,2026-08-01,48,336,2,2026-08-01T02:00:00Z
USE-0028-0060,CUST-0028,WS-0028,2026-08-02,48,336,2,2026-08-02T02:00:00Z
USE-0028-0061,CUST-0028,WS-0028,2026-08-03,49,343,0,2026-08-03T02:00:00Z
USE-0028-0062,CUST-0028,WS-0028,2026-08-04,51,357,1,2026-08-04T02:00:00Z
USE-0028-0063,CUST-0028,WS-0028,2026-08-05,46,322,0,2026-08-05T02:00:00Z
USE-0028-0064,CUST-0028,WS-0028,2026-08-06,46,322,2,2026-08-06T02:00:00Z
USE-0028-0065,CUST-0028,WS-0028,2026-08-07,52,364,1,2026-08-07T02:00:00Z
USE-0028-0066,CUST-0028,WS-0028,2026-08-08,48,336,2,2026-08-08T02:00:00Z
USE-0028-0067,CUST-0028,WS-0028,2026-08-09,52,364,1,2026-08-09T02:00:00Z
USE-0028-0068,CUST-0028,WS-0028,2026-08-10,48,336,1,2026-08-10T02:00:00Z
USE-0028-0069,CUST-0028,WS-0028,2026-08-11,48,336,1,2026-08-11T02:00:00Z
USE-0028-0070,CUST-0028,WS-0028,2026-08-12,47,329,1,2026-08-12T02:00:00Z
USE-0028-0071,CUST-0028,WS-0028,2026-08-13,48,336,1,2026-08-13T02:00:00Z
USE-0028-0072,CUST-0028,WS-0028,2026-08-14,50,350,0,2026-08-14T02:00:00Z
USE-0028-0073,CUST-0028,WS-0028,2026-08-15,45,315,0,2026-08-15T02:00:00Z
USE-0028-0074,CUST-0028,WS-0028,2026-08-16,51,357,1,2026-08-16T02:00:00Z
USE-0028-0075,CUST-0028,WS-0028,2026-08-17,51,357,2,2026-08-17T02:00:00Z
USE-0028-0076,CUST-0028,WS-0028,2026-08-18,46,322,0,2026-08-18T02:00:00Z
USE-0028-0077,CUST-0028,WS-0028,2026-08-19,50,350,0,2026-08-19T02:00:00Z
USE-0028-0078,CUST-0028,WS-0028,2026-08-20,45,315,1,2026-08-20T02:00:00Z
USE-0028-0079,CUST-0028,WS-0028,2026-08-21,51,357,2,2026-08-21T02:00:00Z
USE-0028-0080,CUST-0028,WS-0028,2026-08-22,50,350,2,2026-08-22T02:00:00Z
USE-0028-0081,CUST-0028,WS-0028,2026-08-23,47,329,2,2026-08-23T02:00:00Z
USE-0028-0082,CUST-0028,WS-0028,2026-08-24,52,364,2,2026-08-24T02:00:00Z
USE-0028-0083,CUST-0028,WS-0028,2026-08-25,46,322,0,2026-08-25T02:00:00Z
USE-0028-0084,CUST-0028,WS-0028,2026-08-26,49,343,0,2026-08-26T02:00:00Z
USE-0028-0085,CUST-0028,WS-0028,2026-08-27,47,329,0,2026-08-27T02:00:00Z
USE-0028-0086,CUST-0028,WS-0028,2026-08-28,50,350,2,2026-08-28T02:00:00Z
USE-0028-0087,CUST-0028,WS-0028,2026-08-29,49,343,1,2026-08-29T02:00:00Z
USE-0028-0088,CUST-0028,WS-0028,2026-08-30,47,329,1,2026-08-30T02:00:00Z
USE-0028-0089,CUST-0028,WS-0028,2026-08-31,53,371,0,2026-08-31T02:00:00Z
USE-0028-0090,CUST-0028,WS-0028,2026-09-01,47,329,0,2026-09-01T02:00:00Z
USE-0029-0001,CUST-0029,WS-0029,2026-06-04,30,120,0,2026-06-04T02:00:00Z
USE-0029-0002,CUST-0029,WS-0029,2026-06-05,34,170,0,2026-06-05T02:00:00Z
USE-0029-0003,CUST-0029,WS-0029,2026-06-06,34,204,0,2026-06-06T02:00:00Z
USE-0029-0004,CUST-0029,WS-0029,2026-06-07,34,102,1,2026-06-07T02:00:00Z
USE-0029-0005,CUST-0029,WS-0029,2026-06-08,32,192,1,2026-06-08T02:00:00Z
USE-0029-0006,CUST-0029,WS-0029,2026-06-09,34,102,2,2026-06-09T02:00:00Z
USE-0029-0007,CUST-0029,WS-0029,2026-06-10,29,87,1,2026-06-10T02:00:00Z
USE-0029-0008,CUST-0029,WS-0029,2026-06-11,28,112,1,2026-06-11T02:00:00Z
USE-0029-0009,CUST-0029,WS-0029,2026-06-12,29,116,2,2026-06-12T02:00:00Z
USE-0029-0010,CUST-0029,WS-0029,2026-06-13,35,175,2,2026-06-13T02:00:00Z
USE-0029-0011,CUST-0029,WS-0029,2026-06-14,36,144,2,2026-06-14T02:00:00Z
USE-0029-0012,CUST-0029,WS-0029,2026-06-15,27,108,1,2026-06-15T02:00:00Z
USE-0029-0013,CUST-0029,WS-0029,2026-06-16,28,112,1,2026-06-16T02:00:00Z
USE-0029-0014,CUST-0029,WS-0029,2026-06-17,28,140,0,2026-06-17T02:00:00Z
USE-0029-0015,CUST-0029,WS-0029,2026-06-18,31,93,1,2026-06-18T02:00:00Z
USE-0029-0016,CUST-0029,WS-0029,2026-06-19,32,96,1,2026-06-19T02:00:00Z
USE-0029-0017,CUST-0029,WS-0029,2026-06-20,29,87,0,2026-06-20T02:00:00Z
USE-0029-0018,CUST-0029,WS-0029,2026-06-21,34,204,1,2026-06-21T02:00:00Z
USE-0029-0019,CUST-0029,WS-0029,2026-06-22,31,93,1,2026-06-22T02:00:00Z
USE-0029-0020,CUST-0029,WS-0029,2026-06-23,27,162,1,2026-06-23T02:00:00Z
USE-0029-0021,CUST-0029,WS-0029,2026-06-24,36,144,0,2026-06-24T02:00:00Z
USE-0029-0022,CUST-0029,WS-0029,2026-06-25,27,135,1,2026-06-25T02:00:00Z
USE-0029-0023,CUST-0029,WS-0029,2026-06-26,27,81,2,2026-06-26T02:00:00Z
USE-0029-0024,CUST-0029,WS-0029,2026-06-27,36,216,0,2026-06-27T02:00:00Z
USE-0029-0025,CUST-0029,WS-0029,2026-06-28,33,165,0,2026-06-28T02:00:00Z
USE-0029-0026,CUST-0029,WS-0029,2026-06-29,30,180,0,2026-06-29T02:00:00Z
USE-0029-0027,CUST-0029,WS-0029,2026-06-30,27,108,0,2026-06-30T02:00:00Z
USE-0029-0028,CUST-0029,WS-0029,2026-07-01,33,198,1,2026-07-01T02:00:00Z
USE-0029-0029,CUST-0029,WS-0029,2026-07-02,29,87,1,2026-07-02T02:00:00Z
USE-0029-0030,CUST-0029,WS-0029,2026-07-03,34,204,2,2026-07-03T02:00:00Z
USE-0029-0031,CUST-0029,WS-0029,2026-07-04,31,124,1,2026-07-04T02:00:00Z
USE-0029-0032,CUST-0029,WS-0029,2026-07-05,28,140,2,2026-07-05T02:00:00Z
USE-0029-0033,CUST-0029,WS-0029,2026-07-06,30,180,1,2026-07-06T02:00:00Z
USE-0029-0034,CUST-0029,WS-0029,2026-07-07,33,198,1,2026-07-07T02:00:00Z
USE-0029-0035,CUST-0029,WS-0029,2026-07-08,36,216,0,2026-07-08T02:00:00Z
USE-0029-0036,CUST-0029,WS-0029,2026-07-09,33,165,2,2026-07-09T02:00:00Z
USE-0029-0037,CUST-0029,WS-0029,2026-07-10,29,174,2,2026-07-10T02:00:00Z
USE-0029-0038,CUST-0029,WS-0029,2026-07-11,33,99,0,2026-07-11T02:00:00Z
USE-0029-0039,CUST-0029,WS-0029,2026-07-12,35,175,1,2026-07-12T02:00:00Z
USE-0029-0040,CUST-0029,WS-0029,2026-07-13,30,120,1,2026-07-13T02:00:00Z
USE-0029-0041,CUST-0029,WS-0029,2026-07-14,35,105,1,2026-07-14T02:00:00Z
USE-0029-0042,CUST-0029,WS-0029,2026-07-15,34,204,0,2026-07-15T02:00:00Z
USE-0029-0043,CUST-0029,WS-0029,2026-07-16,34,170,0,2026-07-16T02:00:00Z
USE-0029-0044,CUST-0029,WS-0029,2026-07-17,29,145,0,2026-07-17T02:00:00Z
USE-0029-0045,CUST-0029,WS-0029,2026-07-18,35,210,1,2026-07-18T02:00:00Z
USE-0029-0046,CUST-0029,WS-0029,2026-07-19,36,108,2,2026-07-19T02:00:00Z
USE-0029-0047,CUST-0029,WS-0029,2026-07-20,28,84,2,2026-07-20T02:00:00Z
USE-0029-0048,CUST-0029,WS-0029,2026-07-21,28,168,1,2026-07-21T02:00:00Z
USE-0029-0049,CUST-0029,WS-0029,2026-07-22,28,168,2,2026-07-22T02:00:00Z
USE-0029-0050,CUST-0029,WS-0029,2026-07-23,36,180,1,2026-07-23T02:00:00Z
USE-0029-0051,CUST-0029,WS-0029,2026-07-24,31,93,2,2026-07-24T02:00:00Z
USE-0029-0052,CUST-0029,WS-0029,2026-07-25,27,81,2,2026-07-25T02:00:00Z
USE-0029-0053,CUST-0029,WS-0029,2026-07-26,34,136,0,2026-07-26T02:00:00Z
USE-0029-0054,CUST-0029,WS-0029,2026-07-27,33,99,0,2026-07-27T02:00:00Z
USE-0029-0055,CUST-0029,WS-0029,2026-07-28,33,165,1,2026-07-28T02:00:00Z
USE-0029-0056,CUST-0029,WS-0029,2026-07-29,36,216,2,2026-07-29T02:00:00Z
USE-0029-0057,CUST-0029,WS-0029,2026-07-30,34,170,1,2026-07-30T02:00:00Z
USE-0029-0058,CUST-0029,WS-0029,2026-07-31,29,116,0,2026-07-31T02:00:00Z
USE-0029-0059,CUST-0029,WS-0029,2026-08-01,28,140,2,2026-08-01T02:00:00Z
